Key	Latitude	Longitude	Population	TZ
Grissom Air Force Base, IN	40.657530	-86.147550	5537	America/Indiana/Indianapolis
Anamosa, IA	42.108340	-91.285160	5533	America/Chicago
Santa Rosalia, Tabasco	18.089510	-93.353750	5533	America/Mexico_City
Morris Plains, NJ	40.821770	-74.480990	5532	America/New_York
Monument, CO	39.091660	-104.872760	5530	America/Denver
Jeanerette, LA	29.911040	-91.663450	5530	America/Chicago
Centerville, IA	40.734180	-92.874090	5528	America/Chicago
Brady, TX	31.135170	-99.335060	5528	America/Chicago
Pinotepa de Don Luis, Oaxaca	16.427420	-97.976600	5527	America/Mexico_City
White Hall, AR	34.273990	-92.090980	5526	America/Chicago
Middleton, ID	43.706830	-116.620140	5524	America/Boise
Berlin, WI	43.968040	-88.943450	5524	America/Chicago
Willow Springs, IL	41.740870	-87.860330	5524	America/Chicago
Guadalupe, AZ	33.370880	-111.962920	5523	America/Phoenix
Waterville, OH	41.500890	-83.718270	5523	America/New_York
Old Bethpage, NY	40.762600	-73.453180	5523	America/New_York
Wappingers Falls, NY	41.596480	-73.910970	5522	America/New_York
Lake Forest, FL	25.977590	-80.183100	5522	America/New_York
Minot Air Force Base, ND	48.420870	-101.339140	5521	America/Chicago
Hamlin, NY	43.303120	-77.921120	5521	America/New_York
Gustine, CA	37.257720	-120.998820	5520	America/Los_Angeles
Durham, CA	39.646270	-121.799980	5518	America/Los_Angeles
Rochelle Park, NJ	40.907320	-74.075140	5518	America/New_York
West Side Highway, WA	46.183990	-122.917150	5517	America/Los_Angeles
Mayflower Village, CA	34.115010	-118.009790	5515	America/Los_Angeles
Fairview, NY	41.723700	-73.919860	5515	America/New_York
Adams, MA	42.624250	-73.117600	5515	America/New_York
Crystal Lake, FL	28.035580	-81.908410	5514	America/New_York
Century City, CA	34.055570	-118.417860	5513	America/Los_Angeles
Williamston, NC	35.854600	-77.055510	5511	America/New_York
Amacuzac, Jalisco	18.583330	-99.350000	5510	America/Mexico_City
Woodland, WA	45.904560	-122.743990	5509	America/Los_Angeles
Harris Hill, NY	42.964780	-78.677530	5508	America/New_York
Centerport, NY	40.885380	-73.376230	5508	America/New_York
Weiser, ID	44.251000	-116.969330	5507	America/Boise
Progreso, TX	26.092300	-97.957220	5507	America/Chicago
Crossett, AR	33.128180	-91.961240	5507	America/Chicago
Zeeland, MI	42.812520	-86.018650	5504	America/Detroit
Lehighton, PA	40.833700	-75.713800	5500	America/New_York
Edna, TX	28.978590	-96.646090	5499	America/Chicago
Wyndmoor, PA	40.081220	-75.189340	5498	America/New_York
Lyndon, VT	44.514220	-72.010930	5496	America/New_York
Carterville, IL	37.760050	-89.077300	5496	America/Chicago
Holdrege, NE	40.440290	-99.369820	5495	America/Chicago
Hightstown, NJ	40.269550	-74.523210	5494	America/New_York
Naica, Chihuahua	27.857360	-105.492330	5494	America/Chihuahua
Stettler, AB	52.316830	-112.718610	5494	America/Edmonton
Elverta, CA	38.713790	-121.462730	5492	America/Los_Angeles
Shippensburg, PA	40.050650	-77.520260	5492	America/New_York
Wake Village, TX	33.426790	-94.106300	5492	America/Chicago
Villa Garcia, Zacatecas	22.162460	-101.955300	5489	America/Mexico_City
Luis Gil Perez, Tabasco	17.877040	-93.072730	5489	America/Mexico_City
Rancho Murieta, CA	38.501850	-121.094670	5488	America/Los_Angeles
Worland, WY	44.016900	-107.955370	5487	America/Denver
Fort Myers Shores, FL	26.709240	-81.745920	5487	America/New_York
Pelham Manor, NY	40.895380	-73.807080	5486	America/New_York
Saint Clair, MI	42.820870	-82.486020	5485	America/Detroit
Lake Murray of Richland, SC	34.120480	-81.264500	5484	America/New_York
Pevely, MO	38.283390	-90.395120	5484	America/Chicago
Douglass Hills, KY	38.237850	-85.552740	5484	America/Kentucky/Louisville
Southampton, MA	42.229260	-72.730090	5481	America/New_York
Canal Fulton, OH	40.889780	-81.597620	5479	America/New_York
Tyrone, PA	40.670620	-78.238620	5477	America/New_York
Plain City, UT	41.298000	-112.086050	5476	America/Denver
Litchfield Park, AZ	33.493370	-112.357940	5476	America/Phoenix
San Bartolo Teontepec, Puebla	18.489240	-97.525980	5475	America/Mexico_City
New Whiteland, IN	39.558100	-86.095260	5472	America/Indiana/Indianapolis
Santa Maria Huatulco, Oaxaca	15.832670	-96.320630	5472	America/Mexico_City
Macon, MO	39.742260	-92.472690	5471	America/Chicago
Jordan, MN	44.666910	-93.626900	5470	America/Chicago
Turner, ME	44.256460	-70.256170	5470	America/New_York
Northwood, OH	40.472830	-83.732430	5469	America/New_York
El Granada, CA	37.502720	-122.469420	5467	America/Los_Angeles
Delano, MN	45.041910	-93.789130	5464	America/Chicago
Brush, CO	40.258870	-103.623840	5463	America/Denver
Edgerton, WI	42.835280	-89.067610	5461	America/Chicago
Palmview, TX	26.233410	-98.370850	5460	America/Chicago
Gananoque, ON	44.333420	-76.166070	5458	America/Toronto
Centerport, NY	43.040900	-76.592720	5457	America/New_York
Chamberlayne, VA	37.626530	-77.428590	5456	America/New_York
Comstock Northwest, MI	42.321820	-85.517590	5455	America/Detroit
Goshen, NY	41.402040	-74.324320	5454	America/New_York
Petrolia, ON	42.866780	-82.149810	5453	America/Toronto
Olinala, Guerrero	17.778360	-98.740960	5452	America/Mexico_City
Waimanalo, HI	21.346900	-157.722920	5451	Pacific/Honolulu
Creve Coeur, IL	40.647260	-89.591210	5451	America/Chicago
Starke, FL	29.944130	-82.109830	5449	America/New_York
Los Chaves, NM	34.727000	-106.738360	5446	America/Denver
Fort Washington, PA	40.141780	-75.209060	5446	America/New_York
Lebanon, ME	43.394530	-70.850890	5446	America/New_York
Bluefield, VA	37.252620	-81.271210	5444	America/New_York
Weldon Spring, MO	38.713390	-90.689290	5443	America/Chicago
Orange Beach, AL	30.294370	-87.573590	5441	America/Chicago
San Mateo del Mar, Oaxaca	16.210070	-94.981870	5441	America/Mexico_City
Temozon, Yucatan	20.803930	-88.201550	5441	America/Merida
Keyser, WV	39.440930	-78.973920	5439	America/New_York
Hualahuises, Nuevo Leon	24.885720	-99.674390	5439	America/Monterrey
Nibley, UT	41.674380	-111.833000	5438	America/Denver
Williamson, AZ	34.690020	-112.541010	5438	America/Phoenix
Smithers, BC	54.780360	-127.174280	5438	America/Vancouver
Schuylkill Haven, PA	40.630650	-76.171050	5437	America/New_York
Spring Hill, KS	38.743060	-94.825520	5437	America/Chicago
San Quintin, Baja California	30.563640	-115.943570	5433	America/Santa_Isabel
Cumming, GA	34.207320	-84.140190	5430	America/New_York
Mount Carmel, TN	36.545380	-82.660990	5429	America/New_York
Glasgow Village, MO	38.753660	-90.198440	5429	America/Chicago
Dulce Grande, San Luis Potosi	23.002840	-102.176660	5426	America/Mexico_City
Homun, Yucatan	20.738360	-89.286090	5423	America/Merida
Grosse Pointe, MI	42.386150	-82.911860	5421	America/Detroit
Northfield, IL	42.099750	-87.780900	5420	America/Chicago
Alma, AR	35.477870	-94.221880	5419	America/Chicago
Tlacote el Bajo, Queretaro	20.661510	-100.507030	5419	America/Mexico_City
South Hooksett, NH	43.026470	-71.435340	5418	America/New_York
Bolivar, TN	35.256190	-88.987840	5417	America/Chicago
Palmerton, PA	40.801480	-75.610190	5414	America/New_York
Santiago Citendeje, Mexico	19.781390	-99.929170	5414	America/Mexico_City
Manchester, WA	47.555930	-122.544860	5413	America/Los_Angeles
Uhrichsville, OH	40.393120	-81.346500	5413	America/New_York
Linton, IN	39.034770	-87.165850	5413	America/Indiana/Indianapolis
Paxtonia, PA	40.317310	-76.794420	5412	America/New_York
Luling, TX	29.680510	-97.647500	5411	America/Chicago
San Pedro Tlanisco, Veracruz-Llave	19.063600	-99.652600	5411	America/Mexico_City
Sackville, NB	45.918750	-64.384550	5411	America/Moncton
Sherwood Manor, CT	42.013430	-72.564250	5410	America/New_York
Melfort, SK	52.866730	-104.617680	5410	America/Regina
Ballston Spa, NY	43.000910	-73.849010	5409	America/New_York
Brewton, AL	31.105180	-87.072190	5408	America/Chicago
Coyula, Jalisco	20.633330	-103.200000	5408	America/Mexico_City
Windsor, QC	45.566780	-71.999090	5408	America/Montreal
White City, UT	40.565780	-111.864380	5407	America/Denver
Saranac Lake, NY	44.329500	-74.131270	5406	America/New_York
Pike Road, AL	32.284310	-86.103020	5406	America/Chicago
Highwood, IL	42.199750	-87.809230	5405	America/Chicago
Valentin Gomez Farias, Chihuahua	28.216670	-106.583330	5404	America/Chihuahua
Locust Grove, GA	33.345950	-84.109080	5402	America/New_York
Brownsfield, LA	30.546580	-91.120660	5401	America/Chicago
Webster, NY	43.212290	-77.429990	5399	America/New_York
Walterboro, SC	32.905170	-80.666770	5398	America/New_York
San Jose de Gracia, Jalisco	20.674740	-102.569890	5397	America/Mexico_City
Ripley, MS	34.729820	-88.950620	5395	America/Chicago
Concordia, KS	39.570840	-97.662540	5395	America/Chicago
Whiteville, NC	34.338780	-78.703070	5394	America/New_York
Strawberry, CA	37.896870	-122.508860	5393	America/Los_Angeles
Junction City, OR	44.219290	-123.205650	5392	America/Los_Angeles
Nelsonville, OH	39.458680	-82.231820	5392	America/New_York
Progress Village, FL	27.900300	-82.364540	5392	America/New_York
Nephi, UT	39.710230	-111.836320	5389	America/Denver
Islip Terrace, NY	40.743150	-73.192620	5389	America/New_York
New Gloucester, ME	43.962850	-70.282550	5389	America/New_York
Paracuaro, Guanajuato	20.144730	-100.762110	5389	America/Mexico_City
Fox Chapel, PA	40.513400	-79.879770	5388	America/New_York
Colby, KS	39.395840	-101.052380	5387	America/Chicago
Ironwood, MI	46.454670	-90.171010	5387	America/Menominee
Terryville, CT	41.678150	-73.010940	5387	America/New_York
Hidden Valley, IN	39.162280	-84.843010	5387	America/New_York
Timber Pines, FL	28.470280	-82.603160	5386	America/New_York
Montevideo, MN	44.948030	-95.717010	5383	America/Chicago
Palermo, CA	39.435440	-121.538020	5382	America/Los_Angeles
Loudon, TN	35.732850	-84.333810	5381	America/New_York
Atlatlahuaca, Mexico	19.069060	-99.609610	5380	America/Mexico_City
Wainwright, AB	52.839040	-110.857230	5380	America/Edmonton
Winston, OR	43.122340	-123.412570	5379	America/Los_Angeles
Suncook, NH	43.130640	-71.453120	5379	America/New_York
Corcoran, MN	45.095240	-93.547460	5379	America/Chicago
Union, KY	38.945900	-84.680500	5379	America/New_York
New Holland, PA	40.101760	-76.085230	5378	America/New_York
Mendon, MA	42.105650	-71.552290	5378	America/New_York
Monticello, IN	40.745320	-86.764730	5378	America/Indiana/Indianapolis
Post, TX	33.190930	-101.378190	5376	America/Chicago
Perezville, TX	26.224520	-98.400570	5376	America/Chicago
Summit, AZ	32.067020	-110.951480	5372	America/Phoenix
Boiling Spring Lakes, NC	34.030450	-78.067210	5372	America/New_York
Tezontepec, Hidalgo	19.880970	-98.819570	5369	America/Mexico_City
Waterford, WI	42.763070	-88.214260	5368	America/Chicago
Carrizo Springs, TX	28.521930	-99.860610	5368	America/Chicago
New Martinsville, WV	39.644520	-80.857600	5366	America/New_York
Midfield, AL	33.461500	-86.908880	5365	America/Chicago
Waldon, CA	37.926310	-122.055520	5364	America/Los_Angeles
Windcrest, TX	29.515510	-98.380290	5364	America/Chicago
Tucumcari, NM	35.171720	-103.724970	5363	America/Denver
Wilton, CA	38.411860	-121.272170	5363	America/Los_Angeles
Groveport, OH	39.878400	-82.883790	5363	America/New_York
Batesburg-Leesville, SC	33.910140	-81.537330	5362	America/New_York
Tierranueva, San Luis Potosi	21.667970	-100.572740	5361	America/Mexico_City
Camilla, GA	31.231290	-84.210460	5360	America/New_York
Port Wentworth, GA	32.149090	-81.163170	5359	America/New_York
Atoyac, Jalisco	20.009700	-103.516520	5359	America/Mexico_City
Berryville, AR	36.364790	-93.567970	5356	America/Chicago
Fairport, NY	43.098670	-77.441940	5353	America/New_York
Nashville, NC	35.974600	-77.965540	5352	America/New_York
Hoopeston, IL	40.467260	-87.668360	5351	America/Chicago
High Springs, FL	29.826910	-82.596780	5350	America/New_York
Turtle Creek, PA	40.405900	-79.825050	5349	America/New_York
Wind Lake, WI	42.829460	-88.158700	5342	America/Chicago
Bessemer City, NC	35.284860	-81.283970	5340	America/New_York
Peace River, AB	56.250100	-117.285990	5340	America/Edmonton
Hutchins, TX	32.649300	-96.713050	5338	America/Chicago
Cape May Court House, NJ	39.082610	-74.823780	5338	America/New_York
Dayton, KY	39.112840	-84.472720	5338	America/New_York
Nassau Village-Ratliff, FL	30.511110	-81.809250	5337	America/New_York
Robbins, IL	41.643920	-87.703660	5337	America/Chicago
Livingston, TX	30.711030	-94.932990	5335	America/Chicago
Bowling Green, MO	39.341990	-91.195140	5334	America/Chicago
Adel, GA	31.137140	-83.423490	5334	America/New_York
La Lira, Queretaro	20.474780	-100.161850	5328	America/Mexico_City
Media, PA	39.916780	-75.387690	5327	America/New_York
Rancho Calaveras, CA	38.127500	-120.858330	5325	America/Los_Angeles
La Habra Heights, CA	33.960850	-117.950620	5325	America/Los_Angeles
Wildwood, NJ	38.991780	-74.814890	5325	America/New_York
De Witt, IA	41.823360	-90.538190	5322	America/Chicago
Pumphrey, MD	39.217330	-76.637190	5322	America/New_York
Falcon Heights, MN	44.991630	-93.166330	5321	America/Chicago
Yarmouth Port, MA	41.702050	-70.249460	5320	America/New_York
Santa Catarina Juquila, Oaxaca	16.237930	-97.291360	5318	America/Mexico_City
Poland, ME	44.060630	-70.393670	5314	America/New_York
Eucalyptus Hills, CA	32.879770	-116.946690	5313	America/Los_Angeles
South Gastonia, NC	35.219300	-81.205630	5312	America/New_York
McKenzie, TN	36.132560	-88.518660	5310	America/Chicago
Hugo, OK	34.010660	-95.509680	5310	America/Chicago
San Juan Tianguismanalco, Puebla	18.950000	-98.433330	5310	America/Mexico_City
Centreville, IL	38.583380	-90.125110	5309	America/Chicago
Vail, CO	39.640260	-106.374200	5305	America/Denver
Mocorito, Sinaloa	25.482020	-107.920080	5304	America/Mazatlan
Santa Maria Ayoquezco de Aldama, Oaxaca	16.682550	-96.842520	5302	America/Mexico_City
Temoac, Morelos	18.766670	-98.783330	5302	America/Mexico_City
Williamsville, NY	42.963950	-78.737810	5300	America/New_York
Odessa, MO	38.999170	-93.953560	5300	America/Chicago
Yanga, Veracruz-Llave	18.833210	-96.798230	5300	America/Mexico_City
Santa Maria del Monte, Mexico	19.290200	-99.824980	5299	America/Mexico_City
Mount Carmel, TN	35.497850	-88.007810	5298	America/Chicago
Tancitaro, Michoacan	19.337660	-102.362310	5298	America/Mexico_City
Rayon, San Luis Potosi	21.843310	-99.643050	5298	America/Mexico_City
Newmarket, NH	43.082860	-70.935060	5297	America/New_York
Silver Springs, NV	39.415470	-119.224610	5296	America/Los_Angeles
Nieves, Zacatecas	23.996400	-103.019070	5296	America/Mexico_City
Eureka, IL	40.721430	-89.272860	5295	America/Chicago
Daleville, AL	31.310170	-85.712990	5295	America/Chicago
Sugarcreek, PA	41.421450	-79.881170	5294	America/New_York
Pecan Plantation, TX	32.360420	-97.675580	5294	America/Chicago
Hartsdale, NY	41.018990	-73.798190	5293	America/New_York
Sotuta, Yucatan	20.596900	-89.009350	5291	America/Merida
Centerville, SC	32.995730	-80.170370	5288	America/New_York
Willard, MO	37.305050	-93.428530	5288	America/Chicago
Boulevard Park, WA	47.489270	-122.315120	5287	America/Los_Angeles
Woodside, CA	37.429940	-122.253860	5287	America/Los_Angeles
Cahaba Heights, AL	33.464000	-86.731930	5287	America/Chicago
Villa Gonzalez Ortega, Zacatecas	22.512220	-101.916160	5287	America/Mexico_City
Copoya, Chiapas	16.711950	-93.120580	5287	America/Mexico_City
Morris, MN	45.586070	-95.913940	5286	America/Chicago
New Castle, DE	39.662060	-75.566310	5285	America/New_York
Atempan, Puebla	19.837210	-97.458040	5284	America/Mexico_City
New Ipswich, NH	42.748140	-71.854240	5283	America/New_York
South Haven, IN	41.541980	-87.137260	5282	America/Chicago
Englewood Cliffs, NJ	40.885380	-73.952360	5281	America/New_York
Harpswell Center, ME	43.801750	-69.984210	5281	America/New_York
Harvest, AL	34.855640	-86.750830	5281	America/Chicago
Bliss Corner, MA	41.611770	-70.938370	5280	America/New_York
Saint Paul Park, MN	44.842190	-92.991320	5279	America/Chicago
Big Flats, NY	42.137300	-76.936910	5277	America/New_York
Rye, NH	43.013420	-70.770890	5277	America/New_York
Zephyrhills South, FL	28.214920	-82.188730	5276	America/New_York
Clarion, PA	41.214790	-79.385320	5276	America/New_York
Robertsdale, AL	30.553800	-87.711930	5276	America/Chicago
Jaltepec, Mexico	19.728440	-98.634870	5275	America/Mexico_City
Shillington, PA	40.307870	-75.965490	5273	America/New_York
Bangor, PA	40.865650	-75.206570	5273	America/New_York
Rothschild, WI	44.887190	-89.620120	5269	America/Chicago
Glenwood, IA	41.046940	-95.742510	5269	America/Chicago
Springhill, LA	33.005970	-93.466840	5269	America/Chicago
Antonio Escobedo, Jalisco	20.800000	-104.016670	5269	America/Mexico_City
Huehuetlan El Chico, Puebla	18.373550	-98.690610	5268	America/Mexico_City
West Bountiful, UT	40.893830	-111.901880	5265	America/Denver
Schlusser, PA	40.241750	-77.176930	5265	America/New_York
Northwood, OH	41.607270	-83.468820	5265	America/New_York
Tamiahua, Veracruz-Llave	21.280820	-97.446540	5265	America/Mexico_City
West Clarkston-Highland, WA	46.402870	-117.063950	5261	America/Los_Angeles
Hampden, MA	42.063980	-72.413420	5261	America/New_York
Springfield, MI	42.326430	-85.239160	5260	America/Detroit
Charles Town, WV	39.288990	-77.859720	5259	America/New_York
Delhi Hills, OH	39.092840	-84.612720	5259	America/New_York
Tecolots, Baja California	32.566670	-114.983330	5259	America/Tijuana
Vinton, IA	42.168610	-92.023510	5257	America/Chicago
Nicolet, QC	46.216760	-72.615820	5257	America/Montreal
Tilzapotla, Morelos	18.489910	-99.275550	5256	America/Mexico_City
Watseka, IL	40.776150	-87.736420	5255	America/Chicago
Fairfield, IL	42.219190	-88.061470	5255	America/Chicago
Redwood Falls, MN	44.539400	-95.116940	5254	America/Chicago
Cherokee, IA	42.749430	-95.551670	5253	America/Chicago
Palm Springs North, FL	25.935100	-80.333830	5253	America/New_York
Chestertown, MD	39.209000	-76.066610	5252	America/New_York
Isanti, MN	45.490240	-93.247730	5251	America/Chicago
San Dionisio Ocotepec, Oaxaca	16.804860	-96.392120	5251	America/Mexico_City
Tecozautla, Hidalgo	20.533590	-99.634490	5251	America/Mexico_City
East Moriches, NY	40.805100	-72.760930	5249	America/New_York
Santa Ana Huiloac, Tlaxcala	19.400310	-98.141370	5247	America/Mexico_City
Solvang, CA	34.595820	-120.137650	5245	America/Los_Angeles
Scituate, MA	42.195930	-70.725870	5245	America/New_York
Williamsburg, KY	36.743420	-84.159660	5245	America/New_York
Forked River, NJ	39.839840	-74.190140	5244	America/New_York
Dove Valley, CO	39.577710	-104.829400	5243	America/Denver
Dahlonega, GA	34.532590	-83.984910	5242	America/New_York
Sawmills, NC	35.824850	-81.474540	5240	America/New_York
Carmi, IL	38.090880	-88.158650	5240	America/Chicago
Iowa Falls, IA	42.522480	-93.251310	5238	America/Chicago
Abbeville, SC	34.178170	-82.379010	5237	America/New_York
Tenango del Aire, Mexico	19.157740	-98.856870	5237	America/Mexico_City
Waipi'o Acres, HI	21.464850	-158.013310	5236	Pacific/Honolulu
Salida, CO	38.534720	-105.998900	5236	America/Denver
